"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"04/09/2025","227.92","229.89","230.26","226.14","20.62M","-1.19%"
"03/09/2025","230.66","226.21","231.31","224.79","103.34M","9.14%"
"02/09/2025","211.35","208.44","211.68","206.20","47.52M","-0.73%"
"29/08/2025","212.91","210.51","214.65","210.20","39.73M","0.60%"
"28/08/2025","211.64","207.25","212.22","206.90","32.34M","2.01%"
"27/08/2025","207.48","205.70","208.91","205.65","23.02M","0.16%"
"26/08/2025","207.14","207.51","207.85","205.70","28.46M","-0.65%"
"25/08/2025","208.49","206.43","210.52","205.28","29.93M","1.16%"
"22/08/2025","206.09","202.73","208.54","201.30","42.83M","3.17%"
"21/08/2025","199.75","199.74","202.48","199.43","19.77M","0.22%"
"20/08/2025","199.32","200.73","201.28","196.60","28.96M","-1.12%"
"19/08/2025","201.57","203.03","203.44","199.96","24.24M","-0.95%"
"18/08/2025","203.50","204.20","205.26","202.49","18.53M","-0.20%"
"15/08/2025","203.90","203.85","206.44","201.28","34.93M","0.47%"
"14/08/2025","202.94","201.50","204.44","201.23","25.23M","0.49%"
"13/08/2025","201.96","204.13","204.53","197.51","28.34M","-0.68%"
"12/08/2025","203.34","201.37","204.50","200.59","30.42M","1.16%"
"11/08/2025","201.00","200.93","201.48","199.07","25.83M","-0.21%"
"08/08/2025","201.42","197.22","202.61","197.17","39.16M","2.49%"
"07/08/2025","196.52","197.06","197.54","194.33","26.32M","0.22%"
"06/08/2025","196.09","194.50","196.63","193.67","21.56M","0.73%"
"05/08/2025","194.67","194.71","197.86","193.88","31.60M","-0.19%"
"04/08/2025","195.04","190.29","195.27","190.12","31.55M","3.12%"
"01/08/2025","189.13","189.02","190.83","187.82","34.83M","-1.44%"
"31/07/2025","191.90","195.71","195.99","191.09","51.33M","-2.36%"
"30/07/2025","196.53","195.60","197.60","194.68","32.45M","0.40%"
"29/07/2025","195.75","192.43","195.92","192.08","41.39M","1.65%"
"28/07/2025","192.58","193.65","194.05","190.84","38.14M","-0.31%"
"25/07/2025","193.18","191.98","194.33","191.26","39.79M","0.53%"
"24/07/2025","192.17","197.03","197.95","191.00","74.88M","1.02%"
"23/07/2025","190.23","191.50","192.53","189.18","58.68M","-0.58%"
"22/07/2025","191.34","191.49","191.65","187.46","44.66M","0.65%"
"21/07/2025","190.10","186.25","190.29","186.15","45.80M","2.72%"
"18/07/2025","185.06","185.40","186.42","183.71","34.01M","0.81%"
"17/07/2025","183.58","182.14","184.06","180.48","31.99M","0.33%"
"16/07/2025","182.97","183.24","184.33","182.03","33.10M","0.53%"
"15/07/2025","182.00","182.81","184.22","181.60","33.45M","0.24%"
"14/07/2025","181.56","181.01","183.67","179.68","32.54M","0.76%"
"11/07/2025","180.19","176.79","181.43","176.48","34.28M","1.45%"
"10/07/2025","177.62","175.63","178.43","174.38","29.25M","0.57%"
"09/07/2025","176.62","175.25","179.44","172.77","43.03M","1.30%"
"08/07/2025","174.36","177.85","177.95","172.81","40.44M","-1.37%"
"07/07/2025","176.79","179.06","179.30","175.68","34.18M","-1.53%"
"03/07/2025","179.53","178.50","179.67","177.05","21.69M","0.50%"
"02/07/2025","178.64","175.54","178.86","175.07","29.13M","1.59%"
"01/07/2025","175.84","175.74","176.09","173.53","35.90M","-0.22%"
"30/06/2025","176.23","180.78","181.23","174.58","63.38M","-1.29%"
"27/06/2025","178.53","173.54","178.68","171.73","108.14M","2.88%"
"26/06/2025","173.54","172.43","173.69","169.94","31.80M","1.68%"
"25/06/2025","170.68","167.63","172.36","167.55","35.48M","2.34%"
"24/06/2025","166.77","166.92","168.22","166.13","40.52M","0.96%"
"23/06/2025","165.19","166.27","167.34","162.00","57.67M","-0.87%"
"20/06/2025","166.64","173.95","174.34","165.46","75.66M","-3.85%"
"18/06/2025","173.32","176.01","176.56","173.20","28.71M","-1.49%"
"17/06/2025","175.95","175.70","177.36","174.58","24.97M","-0.46%"
"16/06/2025","176.77","174.73","176.94","174.65","27.39M","1.20%"
"13/06/2025","174.67","172.44","177.13","172.38","27.66M","-0.59%"
"12/06/2025","175.70","176.18","176.72","174.74","20.94M","-0.93%"
"11/06/2025","177.35","179.77","180.37","176.75","31.65M","-0.70%"
"10/06/2025","178.60","176.20","181.10","174.91","61.77M","1.43%"
"09/06/2025","176.09","174.54","176.47","174.37","28.94M","1.39%"
"06/06/2025","173.68","170.83","174.50","170.83","35.73M","3.25%"
"05/06/2025","168.21","170.34","170.93","167.59","36.44M","0.10%"
"04/06/2025","168.05","166.74","168.21","166.36","26.90M","1.13%"
"03/06/2025","166.18","167.49","168.48","165.28","45.08M","-1.69%"
"02/06/2025","169.03","167.84","169.87","167.39","38.61M","-1.58%"
"30/05/2025","171.74","171.35","172.21","167.44","52.64M","-0.07%"
"29/05/2025","171.86","174.00","174.42","170.63","29.37M","-0.29%"
"28/05/2025","172.36","173.16","175.26","171.91","34.78M","-0.31%"
"27/05/2025","172.90","170.16","173.17","170.00","38.00M","2.63%"
"23/05/2025","168.47","169.05","169.96","167.89","35.21M","-1.40%"
"22/05/2025","170.87","171.85","176.77","170.71","74.86M","1.37%"
"21/05/2025","168.56","163.69","173.14","163.56","73.42M","2.79%"
"20/05/2025","163.98","166.43","168.50","162.90","46.61M","-1.54%"
"19/05/2025","166.54","164.51","166.64","164.22","30.43M","0.21%"
"16/05/2025","166.19","167.73","169.35","165.62","42.85M","1.36%"
"15/05/2025","163.96","165.84","166.21","162.37","33.15M","-0.85%"
"14/05/2025","165.37","159.96","167.00","159.61","48.76M","3.66%"
"13/05/2025","159.53","158.79","160.57","156.16","42.38M","0.68%"
"12/05/2025","158.46","157.49","159.10","156.25","44.14M","3.74%"
"09/05/2025","152.75","154.17","155.05","152.20","32.44M","-0.99%"
"08/05/2025","154.28","155.00","155.93","152.90","57.50M","1.92%"
"07/05/2025","151.38","164.08","165.00","147.84","127.75M","-7.26%"
"06/05/2025","163.23","162.17","164.80","161.19","21.28M","-0.60%"
"05/05/2025","164.21","163.00","165.39","162.72","21.34M","0.11%"
"02/05/2025","164.03","163.40","164.97","161.87","25.72M","1.69%"
"01/05/2025","161.30","160.45","161.95","158.91","30.20M","1.57%"
"30/04/2025","158.80","157.98","159.27","155.40","34.98M","-0.85%"
"29/04/2025","160.16","160.32","160.74","157.52","26.81M","-0.28%"
"28/04/2025","160.61","162.43","163.15","158.60","29.75M","-0.83%"
"25/04/2025","161.96","165.07","166.10","161.04","56.03M","1.68%"
"24/04/2025","159.28","156.15","159.59","155.79","45.89M","2.53%"
"23/04/2025","155.35","155.61","157.52","153.81","31.13M","2.56%"
"22/04/2025","151.47","148.89","152.19","148.54","26.97M","2.57%"
"21/04/2025","147.67","148.88","148.95","146.10","26.05M","-2.31%"
"17/04/2025","151.16","154.29","154.68","148.50","33.05M","-1.42%"
"16/04/2025","153.33","153.10","155.89","151.51","28.19M","-1.91%"
"15/04/2025","156.31","159.13","159.65","155.21","27.55M","-1.74%"
"14/04/2025","159.07","159.99","161.72","157.56","30.33M","1.23%"
"11/04/2025","157.14","152.90","157.67","152.82","33.64M","2.83%"
"10/04/2025","152.82","156.54","157.72","149.93","48.02M","-3.71%"
"09/04/2025","158.71","144.41","159.55","143.90","70.41M","9.68%"
"08/04/2025","144.70","151.22","152.24","143.03","52.20M","-1.40%"
"07/04/2025","146.75","141.55","152.85","140.53","76.79M","0.79%"
"04/04/2025","145.60","148.01","151.07","145.38","62.26M","-3.40%"
"03/04/2025","150.72","151.11","152.78","150.39","46.88M","-4.02%"
"02/04/2025","157.04","155.15","158.41","154.70","25.04M","-0.02%"
"01/04/2025","157.07","153.62","158.10","153.62","30.67M","1.57%"
"31/03/2025","154.64","153.11","155.54","150.66","54.60M","0.20%"
"28/03/2025","154.33","160.49","161.82","153.63","48.67M","-4.88%"
"27/03/2025","162.24","164.63","165.42","162.00","24.51M","-1.71%"
"26/03/2025","165.06","169.00","169.61","164.84","28.94M","-3.22%"
"25/03/2025","170.56","168.98","170.63","168.32","24.17M","1.72%"
"24/03/2025","167.68","167.07","168.32","165.14","30.88M","2.25%"
"21/03/2025","163.99","161.21","164.24","160.89","36.63M","0.73%"
"20/03/2025","162.80","161.57","164.89","160.96","28.14M","-0.67%"
"19/03/2025","163.89","161.76","165.87","161.00","34.28M","2.00%"
"18/03/2025","160.67","163.68","164.25","156.72","42.07M","-2.20%"
"17/03/2025","164.29","165.03","166.30","163.67","31.18M","-0.73%"
"14/03/2025","165.49","163.27","166.49","162.45","32.00M","1.68%"
"13/03/2025","162.76","166.04","166.13","162.11","31.76M","-2.60%"
"12/03/2025","167.11","166.58","167.64","163.53","28.37M","1.87%"
"11/03/2025","164.04","164.91","166.75","161.37","39.59M","-1.10%"
"10/03/2025","165.87","168.26","168.46","163.69","43.60M","-4.60%"
"07/03/2025","173.86","171.26","174.97","170.27","27.39M","0.88%"
"06/03/2025","172.35","170.53","174.81","170.50","28.30M","-0.39%"
"05/03/2025","173.02","170.52","173.78","169.06","30.95M","1.23%"
"04/03/2025","170.92","166.24","173.29","165.80","45.39M","2.34%"
"03/03/2025","167.01","171.93","173.37","165.93","40.77M","-1.92%"
"28/02/2025","170.28","168.68","170.61","166.77","48.13M","1.06%"
"27/02/2025","168.50","173.99","174.56","167.94","39.99M","-2.45%"
"26/02/2025","172.73","175.07","176.08","171.58","35.43M","-1.53%"
"25/02/2025","175.42","178.04","178.74","174.69","41.91M","-2.14%"
"24/02/2025","179.25","181.99","183.12","178.88","29.85M","-0.23%"
"21/02/2025","179.66","185.15","185.34","179.08","35.20M","-2.65%"
"20/02/2025","184.56","184.80","185.31","182.72","20.44M","-0.38%"
"19/02/2025","185.27","184.07","185.46","183.59","19.55M","0.82%"
"18/02/2025","183.77","185.60","185.96","181.74","29.92M","-0.79%"
"14/02/2025","185.23","185.05","186.40","184.32","20.45M","-0.49%"
"13/02/2025","186.14","184.32","186.28","183.14","21.40M","1.38%"
"12/02/2025","183.61","183.22","185.11","181.83","22.07M","-0.92%"
"11/02/2025","185.32","185.03","186.94","184.28","21.24M","-0.62%"
"10/02/2025","186.47","187.35","188.20","185.86","23.11M","0.61%"
"07/02/2025","185.34","191.05","191.18","183.24","49.31M","-3.27%"
"06/02/2025","191.60","189.50","192.10","188.72","29.30M","0.14%"
"05/02/2025","191.33","191.07","192.75","188.03","70.46M","-7.29%"
"04/02/2025","206.38","203.39","207.05","202.81","43.86M","2.56%"
"03/02/2025","201.23","200.69","203.75","200.10","27.84M","-1.37%"
"31/01/2025","204.02","202.00","205.48","201.80","32.04M","1.57%"
"30/01/2025","200.87","198.00","201.40","197.67","24.35M","2.79%"
"29/01/2025","195.41","195.55","196.79","193.43","18.22M","0.06%"
"28/01/2025","195.30","192.74","195.48","190.68","24.16M","1.82%"
"27/01/2025","191.81","192.41","196.88","190.73","41.73M","-4.20%"
"24/01/2025","200.21","198.10","200.90","198.00","23.88M","1.13%"
"23/01/2025","197.98","198.14","200.30","195.20","26.95M","-0.20%"
"22/01/2025","198.37","199.06","200.48","197.53","26.20M","0.16%"
"21/01/2025","198.05","199.07","202.29","197.87","29.97M","1.05%"
"17/01/2025","196.00","196.53","197.23","193.75","27.74M","1.60%"
"16/01/2025","192.91","194.14","195.48","192.81","17.82M","-1.35%"
"15/01/2025","195.55","193.09","196.36","191.86","21.78M","3.11%"
"14/01/2025","189.66","191.24","191.98","188.31","17.17M","-0.71%"
"13/01/2025","191.01","190.07","191.18","187.36","21.82M","-0.54%"
"10/01/2025","192.04","194.29","196.52","190.31","26.67M","-0.98%"
"08/01/2025","193.95","192.57","196.29","192.38","24.86M","-0.79%"
"07/01/2025","195.49","197.11","201.00","194.60","26.49M","-0.70%"
"06/01/2025","196.87","193.98","198.22","193.85","29.56M","2.65%"
"03/01/2025","191.79","191.37","193.21","189.98","18.60M","1.25%"
"02/01/2025","189.43","190.65","192.00","187.50","20.37M","0.07%"
"31/12/2024","189.30","191.07","191.96","188.51","17.47M","-1.01%"
"30/12/2024","191.24","189.80","192.55","189.12","14.26M","-0.79%"
"27/12/2024","192.76","194.95","195.32","190.65","18.89M","-1.45%"
"26/12/2024","195.60","195.15","196.75","194.38","12.06M","-0.26%"
"24/12/2024","196.11","194.84","196.11","193.78","10.40M","0.76%"
"23/12/2024","194.63","192.62","195.10","190.15","25.68M","1.68%"
"20/12/2024","191.41","185.78","192.89","185.22","63.46M","1.54%"
"19/12/2024","188.51","191.63","193.03","188.38","32.27M","0.06%"
"18/12/2024","188.40","195.22","197.00","187.74","34.17M","-3.59%"
"17/12/2024","195.42","197.25","201.42","194.98","43.50M","-0.63%"
"16/12/2024","196.66","192.87","199.00","192.62","44.93M","3.60%"
"13/12/2024","189.82","191.01","192.73","189.64","25.14M","-1.11%"
"12/12/2024","191.96","195.00","195.18","191.71","34.82M","-1.76%"
"11/12/2024","195.40","185.31","195.61","184.85","67.89M","5.52%"
"10/12/2024","185.17","182.85","186.36","181.05","54.81M","5.59%"
"09/12/2024","175.37","173.96","176.26","173.65","25.39M","0.38%"
"06/12/2024","174.71","172.03","175.08","171.86","21.46M","1.20%"
"05/12/2024","172.64","175.36","176.06","172.33","21.36M","-0.99%"
"04/12/2024","174.37","171.15","174.91","171.06","31.62M","1.77%"
"03/12/2024","171.34","171.49","172.68","170.85","22.25M","-0.09%"
"02/12/2024","171.49","168.76","172.07","168.57","23.79M","1.50%"
"29/11/2024","168.95","168.50","169.43","167.16","14.26M","-0.17%"
"27/11/2024","169.23","169.00","169.48","168.02","19.27M","0.07%"
"26/11/2024","169.12","167.63","169.82","167.58","20.49M","0.88%"
"25/11/2024","167.65","166.09","168.63","165.61","33.14M","1.75%"
"22/11/2024","164.76","165.85","166.46","163.90","38.60M","-1.71%"
"21/11/2024","167.63","173.90","174.13","163.70","59.73M","-4.74%"
"20/11/2024","175.98","177.34","177.68","173.78","19.00M","-1.20%"
"19/11/2024","178.12","173.72","178.87","173.56","23.43M","1.61%"
"18/11/2024","175.30","173.42","175.44","172.90","20.21M","1.63%"
"15/11/2024","172.49","173.73","174.14","171.22","32.50M","-1.76%"
"14/11/2024","175.58","178.28","178.82","174.32","31.01M","-1.84%"
"13/11/2024","178.88","180.46","180.96","178.54","23.18M","-1.51%"
"12/11/2024","181.62","179.82","182.49","179.39","25.13M","0.70%"
"11/11/2024","180.35","178.58","180.54","178.47","17.45M","1.12%"
"08/11/2024","178.35","180.65","180.90","178.08","22.01M","-1.33%"
"07/11/2024","180.75","177.41","181.08","177.19","25.35M","2.40%"
"06/11/2024","176.51","173.80","176.94","173.50","33.70M","3.99%"
"05/11/2024","169.74","169.43","170.53","168.84","18.24M","0.30%"
"04/11/2024","169.24","169.93","170.73","168.01","21.49M","-1.20%"
"01/11/2024","171.29","170.07","172.32","168.88","31.80M","0.11%"
"31/10/2024","171.11","173.13","176.82","171.00","44.77M","-1.92%"
"30/10/2024","174.46","180.68","182.02","174.06","68.89M","2.82%"
"29/10/2024","169.68","167.73","170.38","167.09","42.17M","1.78%"
"28/10/2024","166.72","168.75","168.75","163.95","32.14M","0.88%"
"25/10/2024","165.27","163.67","165.59","163.42","19.83M","1.57%"
"24/10/2024","162.72","162.83","163.33","161.01","22.41M","-0.04%"
"23/10/2024","162.78","164.76","165.82","161.93","18.28M","-1.43%"
"22/10/2024","165.14","162.98","165.77","162.98","16.57M","0.65%"
"21/10/2024","164.07","162.95","164.50","162.62","20.95M","0.40%"
"18/10/2024","163.42","163.19","164.71","163.08","19.76M","0.30%"
"17/10/2024","162.93","165.73","166.37","162.76","21.45M","-1.35%"
"16/10/2024","165.16","164.53","165.80","163.74","16.41M","-0.18%"
"15/10/2024","165.46","165.79","167.68","164.63","20.25M","0.30%"
"14/10/2024","164.96","163.64","166.23","163.40","19.02M","1.05%"
"11/10/2024","163.24","162.13","163.90","161.24","15.34M","0.72%"
"10/10/2024","162.08","160.87","163.07","160.40","14.14M","0.14%"
"09/10/2024","161.86","163.45","164.84","159.74","31.18M","-1.53%"
"08/10/2024","164.38","163.94","164.73","162.87","23.07M","0.86%"
"07/10/2024","162.98","167.72","168.48","162.75","22.46M","-2.44%"
"04/10/2024","167.06","168.06","168.23","165.48","19.09M","0.72%"
"03/10/2024","165.86","164.41","166.64","163.92","15.07M","0.00%"
"02/10/2024","165.86","166.42","167.52","164.73","17.76M","-0.68%"
"01/10/2024","166.99","167.68","169.16","164.58","28.34M","0.69%"
"30/09/2024","165.85","163.32","166.15","163.26","20.48M","1.16%"
"27/09/2024","163.95","162.81","165.70","162.63","21.10M","0.75%"
"26/09/2024","162.73","163.64","164.08","162.28","20.32M","0.77%"
"25/09/2024","161.49","161.47","162.81","161.30","18.87M","-0.49%"
"24/09/2024","162.29","163.03","163.22","160.69","23.33M","0.27%"
"23/09/2024","161.85","164.35","165.49","161.67","24.15M","-1.06%"
"20/09/2024","163.59","163.50","163.73","162.06","40.90M","0.89%"
"19/09/2024","162.14","163.71","163.79","161.34","26.59M","1.46%"
"18/09/2024","159.81","159.86","160.50","158.60","23.68M","0.31%"
"17/09/2024","159.32","159.02","160.55","158.38","20.72M","0.80%"
"16/09/2024","158.06","157.31","158.25","156.60","18.38M","0.38%"
"13/09/2024","157.46","155.43","158.38","155.21","29.59M","1.79%"
"12/09/2024","154.69","153.80","154.82","152.65","29.70M","2.34%"
"11/09/2024","151.16","149.92","151.50","147.52","29.61M","1.68%"
"10/09/2024","148.66","150.45","151.27","148.34","31.12M","-0.03%"
"09/09/2024","148.71","152.51","153.40","147.21","39.26M","-1.46%"
"06/09/2024","150.92","157.30","157.83","150.55","37.91M","-4.02%"
"05/09/2024","157.24","156.30","159.45","155.98","18.69M","0.50%"
"04/09/2024","156.45","156.65","159.00","155.96","19.35M","-0.58%"
"03/09/2024","157.36","161.72","161.85","156.48","38.95M","-3.68%"
"30/08/2024","163.38","162.62","163.66","161.69","22.12M","0.99%"
"29/08/2024","161.78","164.31","165.97","160.25","19.70M","-0.66%"
"28/08/2024","162.85","165.04","165.60","161.53","16.41M","-1.11%"
"27/08/2024","164.68","165.84","166.44","164.46","11.82M","-0.89%"
"26/08/2024","166.16","166.38","167.55","164.46","14.19M","0.33%"
"23/08/2024","165.62","164.72","166.18","163.83","13.96M","1.11%"
"22/08/2024","163.80","167.26","167.59","163.31","22.49M","-1.24%"
"21/08/2024","165.85","165.15","166.85","164.67","22.90M","-0.80%"
"20/08/2024","167.18","166.90","168.64","166.82","18.34M","0.31%"
"19/08/2024","166.67","165.28","166.69","164.26","22.42M","2.28%"
"16/08/2024","162.96","161.47","165.06","161.13","24.21M","1.03%"
"15/08/2024","161.30","160.50","161.63","159.61","31.52M","0.58%"
"14/08/2024","160.37","162.40","163.22","157.71","40.59M","-2.31%"
"13/08/2024","164.16","163.41","164.73","162.97","18.55M","1.15%"
"12/08/2024","162.29","164.35","164.90","161.84","15.90M","-0.84%"
"09/08/2024","163.67","160.01","163.79","159.06","28.60M","1.01%"
"08/08/2024","162.03","160.51","163.69","160.21","25.58M","1.94%"
"07/08/2024","158.94","161.25","162.98","158.47","25.14M","0.41%"
"06/08/2024","158.29","159.33","160.57","156.41","49.00M","-0.60%"
"05/08/2024","159.25","155.50","164.43","154.93","53.63M","-4.45%"
"02/08/2024","166.66","166.44","168.51","164.67","29.13M","-2.40%"
"01/08/2024","170.76","170.25","174.05","168.88","24.53M","-0.45%"
"31/07/2024","171.54","173.24","174.24","170.01","25.73M","0.73%"
"30/07/2024","170.29","170.24","171.23","168.44","18.96M","0.45%"
"29/07/2024","169.53","168.83","170.43","167.99","20.29M","1.51%"
"26/07/2024","167.00","167.15","168.09","164.06","41.34M","-0.17%"
"25/07/2024","167.28","172.52","173.42","167.19","44.85M","-3.10%"
"24/07/2024","172.63","173.60","176.19","171.82","49.59M","-5.04%"
"23/07/2024","181.79","182.05","183.61","181.54","36.35M","0.07%"
"22/07/2024","181.67","180.59","182.70","180.23","24.10M","2.26%"
"19/07/2024","177.66","178.88","180.29","177.13","18.88M","-0.02%"
"18/07/2024","177.69","181.93","182.50","176.47","25.32M","-1.84%"
"17/07/2024","181.02","182.96","183.55","179.90","20.73M","-1.58%"
"16/07/2024","183.92","187.36","188.68","183.37","18.29M","-1.40%"
"15/07/2024","186.53","184.92","188.24","184.92","16.47M","0.79%"
"12/07/2024","185.07","185.08","187.11","184.49","22.90M","-0.27%"
"11/07/2024","185.57","189.85","190.86","185.08","25.63M","-2.93%"
"10/07/2024","191.18","189.15","191.75","189.03","15.95M","1.16%"
"09/07/2024","188.98","190.31","191.36","188.72","15.14M","-0.03%"
"08/07/2024","189.03","189.90","190.17","187.78","21.04M","-0.82%"
"05/07/2024","190.60","185.85","190.86","185.80","20.97M","2.57%"
"03/07/2024","185.82","184.85","186.09","184.00","10.24M","0.31%"
"02/07/2024","185.24","182.05","185.57","181.56","17.37M","1.23%"
"01/07/2024","182.99","183.03","183.88","181.30","16.01M","0.46%"
"28/06/2024","182.15","184.32","185.13","181.96","29.16M","-1.76%"
"27/06/2024","185.41","184.18","186.05","184.02","18.85M","0.83%"
"26/06/2024","183.88","182.63","184.51","182.48","19.84M","-0.08%"
"25/06/2024","184.03","179.62","184.29","179.42","23.24M","2.68%"
"24/06/2024","179.22","180.16","180.89","178.67","18.30M","-0.23%"
"21/06/2024","179.63","177.00","180.85","176.61","58.58M","1.89%"
"20/06/2024","176.30","175.37","177.29","174.99","20.16M","0.69%"
"18/06/2024","175.09","177.14","177.38","174.10","21.87M","-1.21%"
"17/06/2024","177.24","175.46","178.36","174.81","19.62M","0.25%"
"14/06/2024","176.79","174.22","177.06","174.15","18.06M","0.93%"
"13/06/2024","175.16","176.11","176.74","174.88","20.91M","-1.48%"
"12/06/2024","177.79","178.25","180.41","176.11","27.86M","0.66%"
"11/06/2024","176.62","176.22","176.84","173.77","21.54M","0.92%"
"10/06/2024","175.01","174.97","177.06","172.76","23.78M","0.32%"
"07/06/2024","174.46","177.05","177.87","174.30","19.66M","-1.28%"
"06/06/2024","176.73","175.90","177.15","175.75","23.25M","0.75%"
"05/06/2024","175.41","175.20","176.65","173.93","22.07M","0.93%"
"04/06/2024","173.79","173.28","173.85","171.89","26.88M","0.36%"
"03/06/2024","173.17","172.54","174.52","171.16","27.46M","0.39%"
"31/05/2024","172.50","171.86","173.06","169.44","37.64M","0.23%"
"30/05/2024","172.11","175.20","175.22","171.79","22.96M","-2.15%"
"29/05/2024","175.90","175.43","176.84","174.72","23.39M","-0.28%"
"28/05/2024","176.40","174.45","177.27","174.37","20.57M","0.81%"
"24/05/2024","174.99","174.98","175.77","173.65","16.58M","0.83%"
"23/05/2024","173.55","177.07","178.25","172.95","21.02M","-1.60%"
"22/05/2024","176.38","176.64","177.15","175.21","17.88M","-0.83%"
"21/05/2024","177.85","176.90","178.15","175.81","16.99M","0.53%"
