"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"14/10/2019","438.25","438.20","438.25","438.20","0.05K","0.58%"
"11/10/2019","435.71","434.00","435.71","434.00","0.06K","1.41%"
"10/10/2019","429.64","429.64","429.64","429.64","0.01K","-0.07%"
"09/10/2019","429.92","434.59","434.59","429.44","0.26K","-1.53%"
"08/10/2019","436.61","435.75","437.08","435.00","0.23K","1.47%"
"04/10/2019","430.27","430.60","430.60","430.27","0.07K","0.13%"
"03/10/2019","429.72","432.28","432.28","429.72","0.21K","-1.53%"
"02/10/2019","436.40","438.75","438.75","436.40","0.17K","-1.63%"
"01/10/2019","443.61","440.95","443.61","440.95","0.18K","0.94%"
"30/09/2019","439.50","438.00","439.50","438.00","0.09K","0.12%"
"27/09/2019","438.99","440.00","440.00","438.99","0.06K","0.85%"
"26/09/2019","435.29","435.29","435.29","435.29","","-0.18%"
"25/09/2019","436.06","436.50","436.50","435.29","0.03K","-1.13%"
"24/09/2019","441.03","442.00","442.60","441.03","0.29K","-0.06%"
"23/09/2019","441.30","441.76","442.36","441.19","0.14K","0.01%"
"20/09/2019","441.27","443.00","443.00","441.00","0.09K","-0.32%"
"19/09/2019","442.68","440.69","442.80","440.69","0.33K","0.70%"
"18/09/2019","439.60","439.60","439.60","439.60","0.00K","0.34%"
"17/09/2019","438.10","438.22","438.22","438.10","0.03K","0.53%"
"16/09/2019","435.80","436.24","436.24","435.00","0.07K","-0.83%"
"13/09/2019","439.46","439.46","439.46","439.46","0.03K","0.07%"
"12/09/2019","439.15","438.56","439.15","438.56","0.10K","1.17%"
"11/09/2019","434.09","434.48","434.48","434.09","0.03K","-0.23%"
"10/09/2019","435.09","435.09","435.09","435.09","0.02K","-0.28%"
"09/09/2019","436.33","436.33","436.33","436.33","0.50K","0.00%"
"06/09/2019","436.32","437.77","437.77","436.32","0.07K","0.30%"
"05/09/2019","435.00","432.58","435.34","432.58","0.08K","0.62%"
"04/09/2019","432.32","429.48","432.32","429.45","0.31K","-0.02%"
"02/09/2019","432.39","432.80","432.80","432.36","0.12K","-0.87%"
"30/08/2019","436.20","433.91","436.20","433.91","0.30K","1.75%"
"29/08/2019","428.69","427.80","428.69","427.80","0.04K","0.73%"
"28/08/2019","425.58","425.58","425.58","425.58","0.00K","0.00%"
"27/08/2019","425.58","425.58","425.58","425.58","0.30K","1.10%"
"26/08/2019","420.95","421.43","421.43","420.95","0.13K","-3.06%"
"23/08/2019","434.25","434.25","434.25","434.25","0.05K","0.34%"
"22/08/2019","432.77","432.00","432.77","432.00","0.05K","1.02%"
"21/08/2019","428.40","427.95","428.40","427.95","0.10K","-0.64%"
"20/08/2019","431.15","431.43","431.43","431.15","0.09K","0.75%"
"19/08/2019","427.94","427.82","427.94","427.82","0.02K","1.32%"
"16/08/2019","422.37","421.70","422.37","420.99","0.18K","0.74%"
"15/08/2019","419.27","421.25","421.25","419.27","1.43K","-2.56%"
"14/08/2019","430.30","431.20","431.20","430.30","0.60K","1.00%"
"13/08/2019","426.04","426.86","426.86","426.04","0.32K","-0.98%"
"12/08/2019","430.25","429.50","430.30","429.50","0.05K","-0.07%"
"09/08/2019","430.57","430.07","430.57","430.07","0.26K","0.78%"
"08/08/2019","427.23","424.80","427.23","424.80","0.63K","0.08%"
"07/08/2019","426.90","423.71","426.90","422.05","1.33K","2.18%"
"06/08/2019","417.78","414.90","417.80","413.11","2.48K","-2.39%"
"05/08/2019","428.00","430.48","430.48","428.00","0.64K","-0.89%"
"02/08/2019","431.86","432.32","432.32","431.60","0.09K","-0.67%"
"01/08/2019","434.79","433.80","434.79","433.80","0.02K","-0.48%"
"31/07/2019","436.89","436.89","436.89","436.89","0.01K","-0.12%"
"30/07/2019","437.42","437.42","437.42","437.42","0.03K","0.26%"
"29/07/2019","436.30","436.62","436.62","436.25","0.08K","0.88%"
"26/07/2019","432.50","432.02","432.50","432.02","0.01K","0.19%"
"25/07/2019","431.68","431.68","431.68","431.68","0.01K","0.50%"
"24/07/2019","429.55","429.55","429.55","429.55","0.01K","1.83%"
"22/07/2019","421.85","421.85","421.85","421.85","0.01K","-0.20%"
"18/07/2019","422.69","422.69","422.69","422.69","0.01K","-1.17%"
"17/07/2019","427.70","427.16","427.70","427.11","0.07K","0.05%"
"16/07/2019","427.48","427.57","427.57","427.48","0.01K","-0.05%"
"15/07/2019","427.69","427.97","427.97","427.65","0.06K","-0.39%"
"13/07/2019","429.38","429.38","429.38","429.38","","0.15%"
"12/07/2019","428.74","429.38","429.38","428.74","0.35K","-0.08%"
"11/07/2019","429.10","429.26","429.26","429.10","0.01K","0.95%"
"10/07/2019","425.08","425.08","425.08","425.08","","0.00%"
"09/07/2019","425.09","425.08","425.58","424.97","1.01K","0.02%"
"08/07/2019","425.00","426.20","426.20","425.00","0.07K","-0.28%"
"05/07/2019","426.20","425.28","426.20","425.08","0.45K","0.39%"
"04/07/2019","424.53","424.60","424.60","424.53","0.04K","0.23%"
"03/07/2019","423.54","423.98","423.98","423.54","0.05K","0.08%"
"02/07/2019","423.21","424.23","424.23","423.21","0.10K","0.24%"
"01/07/2019","422.20","420.51","422.20","420.51","0.18K","1.25%"
"29/06/2019","416.97","416.97","416.97","416.97","","0.14%"
"28/06/2019","416.38","416.97","416.97","416.38","0.08K","0.00%"
"27/06/2019","416.37","416.37","416.37","416.37","0.01K","-0.24%"
"26/06/2019","417.38","417.67","418.17","417.38","0.10K","-1.02%"
"25/06/2019","421.70","421.90","421.90","421.70","0.03K","-0.38%"
"24/06/2019","423.32","424.56","424.56","423.32","0.06K","-0.16%"
"21/06/2019","424.01","425.00","425.50","424.01","0.06K","-0.75%"
"20/06/2019","427.22","426.94","427.22","426.91","0.09K","0.88%"
"18/06/2019","423.49","422.67","423.49","422.67","0.03K","0.56%"
"17/06/2019","421.15","421.15","421.15","421.15","0.00K","0.27%"
"14/06/2019","420.00","418.56","420.00","418.56","0.05K","0.94%"
"13/06/2019","416.10","417.00","417.00","416.00","0.52K","0.27%"
"12/06/2019","414.98","415.62","415.62","414.98","0.11K","-0.37%"
"11/06/2019","416.53","416.53","416.53","416.53","0.10K","2.09%"
"07/06/2019","408.00","408.00","408.00","408.00","0.00K","0.53%"
"06/06/2019","405.86","405.86","405.86","405.86","0.12K","1.09%"
"05/06/2019","401.50","402.38","402.83","401.50","1.19K","1.90%"
"04/06/2019","394.00","395.26","395.26","394.00","3.01K","0.05%"
"03/06/2019","393.80","395.13","395.13","393.80","0.81K","-1.79%"
"31/05/2019","400.97","400.61","401.14","400.60","1.34K","-0.31%"
"30/05/2019","402.20","402.11","402.20","401.69","1.24K","-1.85%"
"28/05/2019","409.80","409.75","409.80","409.75","0.03K","0.45%"
"27/05/2019","407.98","408.48","408.48","407.97","0.04K","-0.67%"
"24/05/2019","410.75","409.34","410.75","409.32","0.24K","-1.28%"
"22/05/2019","416.08","416.33","416.33","416.08","0.11K","0.87%"
"21/05/2019","412.51","411.59","412.51","411.59","1.01K","-0.53%"
"20/05/2019","414.70","415.82","415.82","414.70","0.58K","0.66%"
"16/05/2019","412.00","410.64","412.00","410.64","0.60K","0.49%"
"15/05/2019","410.00","409.74","410.00","409.74","0.55K","1.20%"
"14/05/2019","405.12","403.34","405.12","403.34","0.60K","-0.90%"
"13/05/2019","408.81","408.74","409.13","408.35","1.17K","-0.17%"
"10/05/2019","409.50","410.81","411.04","409.50","2.21K","-0.43%"
"09/05/2019","411.25","411.25","411.25","411.25","0.01K","-0.02%"
"08/05/2019","411.35","411.42","411.42","411.35","0.51K","-1.18%"
"07/05/2019","416.25","416.25","416.25","416.25","0.50K","0.66%"
"06/05/2019","413.52","414.47","414.47","413.52","0.62K","-0.85%"
"03/05/2019","417.05","416.70","417.05","416.70","0.66K","0.38%"
"02/05/2019","415.46","415.63","415.63","415.37","0.63K","-0.62%"
"01/05/2019","418.06","418.06","418.06","418.06","0.00K","0.45%"
"30/04/2019","416.20","415.98","416.20","415.45","1.03K","-0.06%"
"29/04/2019","416.44","416.47","416.47","416.44","0.02K","0.20%"
"27/04/2019","415.62","415.62","415.62","415.62","","0.10%"
"26/04/2019","415.20","415.62","415.62","415.20","0.07K","-0.21%"
"24/04/2019","416.06","412.97","416.06","412.97","0.59K","2.20%"
"23/04/2019","407.10","407.11","407.77","407.10","0.02K","1.27%"
"18/04/2019","402.00","403.56","403.56","402.00","0.70K","-0.62%"
"17/04/2019","404.50","404.90","405.13","404.50","1.36K","-0.05%"
"12/04/2019","404.70","405.12","405.12","404.70","0.99K","0.49%"
"11/04/2019","402.74","402.74","402.74","402.74","0.00K","0.03%"
"10/04/2019","402.63","404.28","404.28","402.63","0.51K","-0.38%"
"09/04/2019","404.18","405.54","405.54","404.18","0.13K","-0.57%"
"08/04/2019","406.51","406.48","406.51","406.48","0.09K","0.68%"
"05/04/2019","403.76","403.64","403.76","403.64","0.08K","0.19%"
"04/04/2019","402.99","402.60","402.99","402.60","0.13K","-0.18%"
"03/04/2019","403.72","404.36","404.36","403.62","1.12K","0.48%"
"02/04/2019","401.81","401.18","402.10","401.18","0.80K","0.62%"
"01/04/2019","399.33","399.53","399.53","399.30","0.53K","0.48%"
"30/03/2019","397.43","397.43","397.43","397.43","","0.00%"
"29/03/2019","397.43","397.05","397.43","397.05","0.51K","0.99%"
"28/03/2019","393.55","394.12","394.12","393.55","0.09K","0.01%"
"27/03/2019","393.50","393.39","393.50","393.39","0.01K","0.02%"
"26/03/2019","393.44","392.94","393.44","392.94","0.11K","0.07%"
"25/03/2019","393.17","398.43","398.43","393.17","0.14K","-0.07%"
"21/03/2019","393.45","394.60","394.85","393.45","1.14K","-1.25%"
"20/03/2019","398.43","397.64","398.43","397.64","0.07K","0.15%"
"19/03/2019","397.85","398.34","398.34","397.82","0.07K","0.47%"
"18/03/2019","396.00","397.30","397.30","396.00","0.10K","-0.33%"
"16/03/2019","397.33","397.33","397.33","397.33","","0.00%"
"15/03/2019","397.33","397.72","397.73","397.28","6.39K","-0.17%"
"14/03/2019","398.00","398.00","398.00","398.00","0.02K","0.73%"
"12/03/2019","395.11","395.11","395.11","395.11","0.10K","1.34%"
"11/03/2019","389.89","390.30","390.30","389.89","0.05K","-0.49%"
"08/03/2019","391.80","391.80","391.80","391.80","0.03K","-0.54%"
"07/03/2019","393.94","394.31","394.31","393.89","0.76K","-0.46%"
"06/03/2019","395.76","393.50","395.76","393.28","0.58K","0.47%"
"05/03/2019","393.90","394.05","394.05","393.90","0.51K","-0.63%"
"04/03/2019","396.41","396.09","396.41","396.09","0.55K","0.54%"
"01/03/2019","394.29","392.43","394.29","392.00","0.53K","0.90%"
"28/02/2019","390.76","391.15","391.15","390.76","0.02K","0.60%"
"27/02/2019","388.43","388.97","388.97","388.43","0.01K","-0.14%"
"26/02/2019","388.97","389.60","389.60","388.97","0.36K","-0.51%"
"22/02/2019","390.96","389.96","390.96","389.96","0.78K","0.50%"
"21/02/2019","389.00","388.38","389.00","386.44","2.35K","0.29%"
"20/02/2019","387.86","387.57","387.86","387.36","1.11K","-0.35%"
"19/02/2019","389.22","388.96","389.22","388.96","1.00K","0.28%"
"18/02/2019","388.15","389.19","389.19","388.15","0.09K","0.64%"
"15/02/2019","385.67","386.24","386.24","385.67","0.54K","-0.21%"
"14/02/2019","386.50","387.83","387.83","386.50","0.27K","0.19%"
"13/02/2019","385.76","386.00","387.35","385.76","3.63K","0.38%"
"12/02/2019","384.29","383.21","384.29","383.21","0.57K","0.80%"
"11/02/2019","381.25","380.12","381.25","380.11","0.02K","0.30%"
"09/02/2019","380.11","380.11","380.11","380.11","","0.00%"
"08/02/2019","380.11","380.68","380.68","380.11","0.05K","-0.83%"
"07/02/2019","383.29","382.97","383.29","382.97","0.32K","0.57%"
"06/02/2019","381.10","381.10","381.10","381.10","0.00K","1.32%"
"05/02/2019","376.15","376.90","376.90","376.15","0.83K","0.84%"
"04/02/2019","373.00","373.00","373.00","373.00","0.07K","-0.04%"
"01/02/2019","373.16","372.19","373.16","372.19","0.24K","1.00%"
"31/01/2019","369.47","369.30","369.47","369.30","0.02K","0.63%"
"30/01/2019","367.14","369.70","369.70","367.14","0.02K","-0.29%"
"29/01/2019","368.20","368.20","368.20","368.20","0.00K","-0.70%"
"28/01/2019","370.78","370.78","370.78","370.78","","0.00%"
"26/01/2019","370.78","370.78","370.78","370.78","","0.00%"
"25/01/2019","370.78","370.78","370.78","370.78","0.00K","0.68%"
"24/01/2019","368.28","368.28","368.28","368.28","0.01K","-0.01%"
"23/01/2019","368.31","368.84","368.84","368.30","0.15K","-0.57%"
"22/01/2019","370.42","370.75","371.29","370.42","0.03K","-0.38%"
"21/01/2019","371.84","371.84","371.84","371.84","0.05K","2.28%"
"17/01/2019","363.54","363.60","363.60","363.54","0.15K","0.59%"
"16/01/2019","361.40","361.40","361.40","361.40","0.01K","0.92%"
"15/01/2019","358.12","358.00","358.25","358.00","0.37K","0.03%"
"11/01/2019","358.00","358.00","358.00","358.00","0.00K","0.27%"
"10/01/2019","357.05","358.31","358.96","357.05","0.14K","-0.01%"
"08/01/2019","357.07","356.60","357.07","356.50","0.03K","0.22%"
"07/01/2019","356.30","354.50","356.30","354.50","0.31K","2.48%"
"04/01/2019","347.69","349.24","349.24","347.69","0.06K","-2.49%"
"03/01/2019","356.58","360.00","360.00","356.00","0.13K","0.94%"
"02/01/2019","353.27","355.11","356.57","353.27","0.21K","-0.07%"
"31/12/2018","353.50","353.27","354.20","353.27","0.08K","0.26%"
"29/12/2018","352.58","352.58","352.58","352.58","","-0.47%"
"28/12/2018","354.25","353.06","354.25","352.58","0.03K","1.79%"
"27/12/2018","348.01","348.00","348.01","348.00","0.47K","1.63%"
"24/12/2018","342.42","340.64","342.42","340.64","2.13K","-2.17%"
"21/12/2018","350.00","350.81","350.81","348.74","0.29K","-0.92%"
"20/12/2018","353.25","352.61","353.25","352.61","0.15K","-0.07%"
"19/12/2018","353.50","353.50","353.50","353.50","0.28K","-0.98%"
"18/12/2018","357.00","356.96","357.00","356.96","0.06K","-1.50%"
"17/12/2018","362.43","362.43","362.43","362.43","0.01K","-1.12%"
"14/12/2018","366.54","366.04","366.54","366.04","0.29K","0.01%"
"12/12/2018","366.50","366.00","366.50","366.00","0.04K","-0.05%"
"11/12/2018","366.69","367.77","367.77","366.69","0.05K","0.46%"
"10/12/2018","365.00","366.06","366.06","365.00","0.05K","-1.75%"
"07/12/2018","371.50","371.50","371.50","371.50","0.01K","0.89%"
"06/12/2018","368.22","368.22","368.22","368.22","","0.00%"
"05/12/2018","368.22","368.22","368.22","368.22","0.02K","-2.28%"
"04/12/2018","376.80","379.45","379.45","376.80","0.02K","-1.13%"
"03/12/2018","381.10","379.38","382.00","379.38","1.29K","1.81%"
"30/11/2018","374.34","374.34","374.34","374.34","0.01K","-0.29%"
"29/11/2018","375.42","375.33","375.42","375.33","0.02K","1.08%"
"28/11/2018","371.42","371.42","371.42","371.42","0.01K","0.67%"
"27/11/2018","368.95","369.14","369.14","368.95","0.08K","1.12%"
"26/11/2018","364.85","364.23","364.85","364.23","0.30K","0.17%"
"24/11/2018","364.23","364.23","364.23","364.23","","0.00%"
"23/11/2018","364.23","364.23","364.23","364.23","0.01K","-0.29%"
"22/11/2018","365.28","365.57","365.57","365.00","0.12K","-0.32%"
"21/11/2018","366.44","369.01","369.01","366.44","0.08K","-0.80%"
"20/11/2018","369.40","369.54","369.54","369.00","0.11K","-1.23%"
"19/11/2018","374.00","374.00","374.00","374.00","0.12K","0.00%"
"16/11/2018","374.00","374.00","374.00","374.00","0.00K","1.03%"
"15/11/2018","370.20","373.68","373.68","370.00","0.19K","-2.06%"
"14/11/2018","378.00","378.15","378.40","378.00","0.40K","-0.46%"
"13/11/2018","379.75","381.32","381.32","378.90","0.86K","-1.91%"
"09/11/2018","387.15","386.09","387.15","386.09","0.02K","1.75%"
"07/11/2018","380.50","380.33","384.19","379.70","0.21K","0.03%"
"06/11/2018","380.37","380.30","380.37","379.50","0.06K","0.76%"
"05/11/2018","377.50","378.60","378.60","377.38","0.52K","-0.40%"
"02/11/2018","379.00","379.10","379.34","378.88","0.43K","-0.79%"
"01/11/2018","382.00","382.04","382.46","382.00","0.30K","0.85%"
"31/10/2018","378.77","377.46","378.77","377.46","0.25K","1.29%"
"30/10/2018","373.96","373.56","374.49","373.53","0.52K","-0.35%"
"29/10/2018","375.29","377.33","377.33","375.29","0.04K","-0.72%"
"26/10/2018","378.00","378.61","378.61","377.50","0.04K","0.33%"
"25/10/2018","376.75","378.34","378.34","376.75","0.31K","-2.51%"
"24/10/2018","386.46","386.39","386.46","386.39","0.52K","-0.02%"
"23/10/2018","386.52","388.27","388.53","386.52","0.10K","-0.24%"
"22/10/2018","387.46","387.41","388.00","387.18","0.08K","-0.81%"
"19/10/2018","390.64","390.56","390.64","390.00","0.05K","-0.48%"
"18/10/2018","392.53","394.23","394.23","392.53","0.11K","-0.25%"
"17/10/2018","393.50","393.50","393.50","393.50","0.03K","1.98%"
"16/10/2018","385.86","385.21","385.86","385.21","0.21K","-0.51%"
"15/10/2018","387.84","387.90","388.21","387.50","0.04K","0.14%"
"12/10/2018","387.30","386.91","387.30","386.80","0.49K","-0.37%"
"11/10/2018","388.75","398.00","398.00","388.75","0.16K","-3.71%"
"10/10/2018","403.72","405.43","405.43","403.60","0.11K","-0.72%"
"09/10/2018","406.65","407.49","407.49","406.41","0.60K","-0.57%"
"08/10/2018","409.00","409.86","409.86","409.00","0.01K","-0.31%"
"05/10/2018","410.28","410.33","410.33","410.00","0.12K","-0.03%"
"04/10/2018","410.39","410.39","410.39","410.39","0.12K","0.88%"
"03/10/2018","406.83","406.62","406.83","406.62","0.03K","0.92%"
"02/10/2018","403.14","403.19","403.19","403.14","0.08K","-0.54%"
"01/10/2018","405.31","405.31","405.31","405.31","0.20K","0.57%"
"28/09/2018","403.00","403.50","403.50","403.00","0.02K","0.60%"
"27/09/2018","400.58","399.84","400.58","399.84","0.42K","0.00%"
"26/09/2018","400.60","401.53","401.53","400.60","0.22K","-0.61%"
"25/09/2018","403.05","401.50","403.05","401.50","0.14K","0.45%"
"24/09/2018","401.24","400.71","401.24","400.71","0.11K","-0.59%"
"21/09/2018","403.64","402.09","403.64","401.55","1.29K","0.66%"
"20/09/2018","401.00","401.50","401.50","401.00","0.05K","-0.15%"
"18/09/2018","401.60","404.50","404.50","401.60","0.06K","-0.72%"
"14/09/2018","404.50","404.50","404.50","404.50","0.04K","0.31%"
"13/09/2018","403.23","404.09","404.09","403.23","0.14K","-0.91%"
"12/09/2018","406.94","407.14","407.65","406.94","0.10K","0.50%"
"11/09/2018","404.91","405.99","405.99","404.91","0.15K","-0.15%"
"10/09/2018","405.50","404.55","405.80","404.55","0.20K","1.24%"
"07/09/2018","400.53","401.42","401.42","400.50","0.30K","-0.76%"
"06/09/2018","403.58","402.28","403.58","401.71","0.03K","-0.10%"
"05/09/2018","404.00","404.00","404.00","403.17","0.16K","0.00%"
"04/09/2018","404.00","404.90","404.93","404.00","0.04K","-0.37%"
"03/09/2018","405.50","405.00","405.50","405.00","0.06K","1.34%"
"31/08/2018","400.13","400.18","400.18","400.13","0.10K","-0.15%"
"30/08/2018","400.72","400.72","400.72","400.72","0.00K","1.29%"
"29/08/2018","395.60","395.60","395.60","395.60","0.03K","-0.08%"
"28/08/2018","395.93","395.00","396.16","395.00","0.27K","0.75%"
"27/08/2018","392.97","392.97","392.97","392.97","0.02K","-0.09%"
"24/08/2018","393.31","393.31","393.31","393.31","0.05K","0.00%"
"23/08/2018","393.31","393.31","393.31","393.31","0.00K","1.43%"
"22/08/2018","387.76","387.69","387.76","387.69","0.10K","-0.76%"
"20/08/2018","390.74","391.09","391.09","390.74","0.15K","-0.18%"
"17/08/2018","391.45","391.45","391.45","391.45","0.10K","0.28%"
"16/08/2018","390.37","390.10","390.37","389.50","0.06K","0.20%"
"14/08/2018","389.60","388.60","389.60","388.60","0.03K","0.49%"
"13/08/2018","387.71","388.09","388.09","387.71","0.05K","0.83%"
"09/08/2018","384.50","384.00","384.50","384.00","0.04K","-0.11%"
"08/08/2018","384.91","384.88","384.91","384.88","0.04K","-0.12%"
"07/08/2018","385.36","385.28","385.40","385.28","0.20K","0.53%"
"03/08/2018","383.31","383.41","383.59","383.31","0.76K","0.99%"
"01/08/2018","379.55","379.93","379.93","378.90","0.13K","-0.29%"
"30/07/2018","380.67","380.67","380.67","380.67","0.09K","-1.05%"
"27/07/2018","384.70","384.20","384.70","384.20","0.04K","1.16%"
"26/07/2018","380.30","380.30","380.30","380.30","0.08K","-0.31%"
"24/07/2018","381.49","381.16","381.49","380.71","0.28K","1.57%"
"23/07/2018","375.59","377.33","377.33","375.59","0.03K","-1.24%"
"20/07/2018","380.31","380.31","380.31","380.31","0.01K","0.58%"
"19/07/2018","378.12","379.53","380.14","378.12","0.13K","0.42%"
"17/07/2018","376.54","377.31","377.31","376.54","0.04K","-0.06%"
"16/07/2018","376.76","377.23","377.23","376.76","0.01K","-0.13%"
"13/07/2018","377.25","377.23","377.30","377.23","0.70K","0.35%"
"12/07/2018","375.92","375.95","375.95","375.92","0.06K","0.84%"
"11/07/2018","372.80","372.42","372.80","372.42","0.52K","-0.02%"
"10/07/2018","372.87","372.50","373.55","372.50","0.36K","0.48%"
"09/07/2018","371.10","371.27","371.27","371.10","0.44K","0.22%"
"06/07/2018","370.27","370.00","370.27","370.00","0.10K","0.84%"
"05/07/2018","367.20","367.20","367.20","367.20","0.00K","0.15%"
"04/07/2018","366.65","367.50","367.50","366.65","0.21K","-1.04%"
"03/07/2018","370.50","370.18","371.32","370.18","0.13K","0.74%"
"02/07/2018","367.78","367.28","367.78","367.28","0.18K","-0.28%"
"29/06/2018","368.80","368.95","370.00","368.80","0.03K","0.11%"
"28/06/2018","368.38","368.38","368.38","368.38","0.00K","0.10%"
"27/06/2018","368.00","367.71","368.00","367.71","0.43K","0.55%"
"26/06/2018","366.00","366.84","366.84","366.00","0.29K","-0.80%"
"25/06/2018","368.95","369.02","369.02","368.95","0.17K","-0.86%"
"23/06/2018","372.14","372.14","372.14","372.14","","0.05%"
"22/06/2018","371.95","372.73","372.73","371.95","0.02K","-0.69%"
"21/06/2018","374.54","374.54","374.54","374.54","0.01K","0.64%"
"20/06/2018","372.14","372.14","372.14","372.14","0.06K","0.00%"
"18/06/2018","372.14","372.14","372.14","372.14","0.00K","1.29%"
"14/06/2018","367.40","367.62","367.62","367.40","0.41K","-0.60%"
"13/06/2018","369.61","369.61","369.61","369.61","0.00K","1.89%"
"07/06/2018","362.75","361.94","363.19","361.94","0.06K","0.76%"
"05/06/2018","360.00","359.47","360.00","359.47","0.40K","0.15%"
"04/06/2018","359.47","361.42","361.42","359.47","0.26K","0.00%"
"02/06/2018","359.47","359.47","359.47","359.47","","0.00%"
"01/06/2018","359.47","359.47","359.47","359.47","0.01K","-0.20%"
"31/05/2018","360.20","360.20","360.20","360.20","0.20K","0.13%"
"30/05/2018","359.73","359.73","359.73","359.73","0.00K","-0.33%"
"28/05/2018","360.93","361.82","361.82","360.93","0.02K","-0.25%"
"25/05/2018","361.82","361.18","361.82","361.18","0.05K","0.51%"
"24/05/2018","360.00","360.00","360.00","360.00","","-0.51%"
"23/05/2018","361.83","360.60","361.83","360.00","0.05K","0.13%"
"22/05/2018","361.35","361.35","361.35","361.35","0.08K","-0.40%"
"21/05/2018","362.80","362.80","362.80","362.80","0.05K","-0.23%"
"18/05/2018","363.65","363.65","363.65","363.65","0.00K","0.73%"
"17/05/2018","361.00","362.40","362.40","361.00","0.01K","-0.39%"
"15/05/2018","362.40","362.56","362.56","362.40","0.01K","-0.03%"
"14/05/2018","362.50","362.33","362.50","362.33","0.03K","0.27%"
"10/05/2018","361.53","361.50","361.65","361.50","0.04K","0.65%"
"09/05/2018","359.20","359.20","359.20","359.20","0.00K","1.18%"
"08/05/2018","355.00","355.00","355.00","355.00","0.04K","0.14%"
"07/05/2018","354.49","354.49","354.49","354.49","0.00K","1.61%"
"04/05/2018","348.88","348.89","348.89","348.88","0.13K","-0.43%"
"03/05/2018","350.38","351.87","351.87","350.38","0.08K","-0.51%"
"02/05/2018","352.18","352.18","352.18","352.18","","0.00%"
"01/05/2018","352.18","352.18","352.18","352.18","0.03K","-0.48%"
"30/04/2018","353.89","352.27","353.89","352.27","0.16K","0.15%"
"27/04/2018","353.36","353.23","353.36","353.23","0.16K","0.41%"
"24/04/2018","351.93","351.93","351.93","351.93","0.01K","0.91%"
"23/04/2018","348.75","348.75","348.75","348.75","0.01K","0.45%"
"19/04/2018","347.19","347.96","347.96","347.19","0.03K","-0.46%"
"18/04/2018","348.78","348.78","348.78","348.78","0.02K","1.18%"
"17/04/2018","344.72","344.72","344.72","344.72","0.03K","0.57%"
"16/04/2018","342.77","342.77","342.77","342.77","0.15K","0.30%"
"13/04/2018","341.75","341.75","341.75","341.75","0.14K","0.34%"
"12/04/2018","340.60","340.60","340.60","340.60","0.15K","-0.01%"
"11/04/2018","340.62","340.62","340.62","340.62","0.04K","0.18%"
"10/04/2018","340.01","340.04","340.04","340.01","0.01K","0.00%"
"09/04/2018","340.00","340.00","340.00","340.00","0.01K","-1.46%"
"05/04/2018","345.03","342.31","345.03","342.31","0.34K","1.90%"
"04/04/2018","338.59","338.49","338.59","338.47","0.11K","0.77%"
"03/04/2018","336.00","337.32","337.32","336.00","0.09K","-1.06%"
"29/03/2018","339.61","339.61","339.61","339.61","0.02K","0.00%"
"28/03/2018","339.61","339.27","339.61","339.27","0.01K","1.00%"
"27/03/2018","336.24","336.24","336.24","336.24","","-0.24%"
"26/03/2018","337.05","336.24","337.05","336.24","0.16K","-0.96%"
"23/03/2018","340.30","340.71","340.71","339.33","0.18K","-2.60%"
"22/03/2018","349.39","349.39","349.39","349.39","0.09K","-0.73%"
"21/03/2018","351.95","351.95","351.95","351.95","","0.01%"
"20/03/2018","351.92","351.95","351.95","351.92","0.18K","-1.09%"
"19/03/2018","355.81","354.73","355.98","354.73","0.34K","1.65%"
"15/03/2018","350.05","348.50","350.05","348.49","1.18K","-1.30%"
"14/03/2018","354.67","354.67","354.67","354.67","","0.00%"
"13/03/2018","354.67","354.67","354.67","354.67","0.06K","-0.28%"
"12/03/2018","355.65","355.01","355.65","355.01","0.08K","0.89%"
"09/03/2018","352.50","352.00","352.50","352.00","0.01K","1.35%"
"08/03/2018","347.79","347.79","347.79","347.79","0.05K","0.58%"
"07/03/2018","345.80","346.00","346.01","345.80","0.21K","-1.19%"
"06/03/2018","349.96","349.76","349.96","349.76","0.17K","1.19%"
"05/03/2018","345.84","345.84","345.84","345.84","0.03K","1.37%"
"02/03/2018","341.17","346.80","346.80","341.17","0.40K","-2.63%"
"01/03/2018","350.40","351.94","351.97","350.40","0.32K","-0.69%"
"28/02/2018","352.85","352.90","352.90","352.85","0.30K","-0.46%"
"27/02/2018","354.47","354.50","354.50","354.47","0.19K","1.18%"
"26/02/2018","350.34","350.34","350.34","350.34","0.01K","1.03%"
"24/02/2018","346.77","346.77","346.77","346.77","","-0.23%"
"23/02/2018","347.57","346.77","347.57","346.77","0.43K","0.83%"
"22/02/2018","344.70","344.70","344.70","344.70","0.10K","-0.09%"
"20/02/2018","345.00","345.01","345.01","345.00","0.31K","-0.08%"
"19/02/2018","345.27","346.02","346.02","345.27","0.15K","0.66%"
"16/02/2018","343.00","343.00","343.00","343.00","0.00K","0.79%"
"15/02/2018","340.30","340.30","340.30","340.30","0.01K","0.67%"
"14/02/2018","338.03","338.25","338.25","338.00","0.07K","0.31%"
"13/02/2018","337.00","337.00","337.03","337.00","0.17K","0.29%"
"12/02/2018","336.03","336.00","336.03","336.00","0.26K","0.81%"
"09/02/2018","333.33","334.21","334.99","333.30","0.32K","-1.97%"
